date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:00:25	25447/25447	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:21%20GMT	http://zakulturnepolitike.net/user/login?page=8&destination=comment/reply/95%2523comment-form	./zakulturnepolitike.net/user/login/index8-26.html	(from http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/95%2523comment-form)
17:00:25	23615/23615	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:23%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/95%2523comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index7-87.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/95%2523comment-form&quicktabs_1=0)
17:00:27	23049/23049	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:25%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/95	./zakulturnepolitike.net/user/login/index6-167.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/95)
17:00:27	23177/23177	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:26%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/95&quicktabs_1=0	./zakulturnepolitike.net/user/login/index5-256.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/95&quicktabs_1=0)
17:00:29	23177/23177	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:27%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/95&quicktabs_1=1	./zakulturnepolitike.net/user/login/index5-257.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/95&quicktabs_1=1)
17:00:29	23615/23615	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:28%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/95%2523comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index7-88.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/95%2523comment-form&quicktabs_1=1)
17:00:31	40736/40736	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:29%20GMT	http://zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene?page=8	./zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene/index8.html	(from http://zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene?page=7)
17:00:33	38886/38886	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:30%20GMT	http://zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene?page=7&quicktabs_1=0	./zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene/index7-2.html	(from http://zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene?page=6&quicktabs_1=0)
17:00:35	38886/38886	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:31%20GMT	http://zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene?page=7&quicktabs_1=1	./zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene/index7-3.html	(from http://zakulturnepolitike.net/branislav-jatic-prvak-opere-snp-%e2%80%9eexitizacija%e2%80%9c-novosadske-kulturne-scene?page=6&quicktabs_1=1)
17:00:37	25447/25447	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:33%20GMT	http://zakulturnepolitike.net/user/login?page=8&destination=comment/reply/94%2523comment-form	./zakulturnepolitike.net/user/login/index8-27.html	(from http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/94%2523comment-form)
17:00:37	23615/23615	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:35%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/94%2523comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index7-89.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/94%2523comment-form&quicktabs_1=0)
17:00:39	23049/23049	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:37%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/94	./zakulturnepolitike.net/user/login/index6-168.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/94)
17:00:39	23177/23177	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:38%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/94&quicktabs_1=0	./zakulturnepolitike.net/user/login/index5-258.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/94&quicktabs_1=0)
17:00:41	23177/23177	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:39%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/94&quicktabs_1=1	./zakulturnepolitike.net/user/login/index5-259.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/94&quicktabs_1=1)
17:00:41	23615/23615	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:40%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/94%2523comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index7-90.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/94%2523comment-form&quicktabs_1=1)
17:00:43	27878/27878	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:41%20GMT	http://zakulturnepolitike.net/izjava-udruzenja-gradana-perart?page=8	./zakulturnepolitike.net/izjava-udruzenja-gradana-perart/index8.html	(from http://zakulturnepolitike.net/izjava-udruzenja-gradana-perart?page=7)
17:00:45	26028/26028	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:42%20GMT	http://zakulturnepolitike.net/izjava-udruzenja-gradana-perart?page=7&quicktabs_1=0	./zakulturnepolitike.net/izjava-udruzenja-gradana-perart/index7-2.html	(from http://zakulturnepolitike.net/izjava-udruzenja-gradana-perart?page=6&quicktabs_1=0)
17:00:47	26028/26028	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:43%20GMT	http://zakulturnepolitike.net/izjava-udruzenja-gradana-perart?page=7&quicktabs_1=1	./zakulturnepolitike.net/izjava-udruzenja-gradana-perart/index7-3.html	(from http://zakulturnepolitike.net/izjava-udruzenja-gradana-perart?page=6&quicktabs_1=1)
17:00:49	25447/25447	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:45%20GMT	http://zakulturnepolitike.net/user/login?page=8&destination=comment/reply/93%2523comment-form	./zakulturnepolitike.net/user/login/index8-28.html	(from http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/93%2523comment-form)
17:00:49	23615/23615	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:47%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/93%2523comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index7-91.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/93%2523comment-form&quicktabs_1=0)
17:00:51	23049/23049	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:49%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/93	./zakulturnepolitike.net/user/login/index6-169.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/93)
17:00:51	23177/23177	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:50%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/93&quicktabs_1=0	./zakulturnepolitike.net/user/login/index5-260.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/93&quicktabs_1=0)
17:00:53	23177/23177	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:51%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/93&quicktabs_1=1	./zakulturnepolitike.net/user/login/index5-261.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/93&quicktabs_1=1)
17:00:53	23615/23615	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:52%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/93%2523comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index7-92.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/93%2523comment-form&quicktabs_1=1)
17:00:55	27976/27976	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:53%20GMT	http://zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show?page=7	./zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show/index7.html	(from http://zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show?page=6)
17:00:57	27634/27634	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:54%20GMT	http://zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show?page=6&quicktabs_1=0	./zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show/index6-2.html	(from http://zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show?page=5&quicktabs_1=0)
17:00:59	27634/27634	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:55%20GMT	http://zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show?page=6&quicktabs_1=1	./zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show/index6-3.html	(from http://zakulturnepolitike.net/lalic-stage-pavlicic-fan-club-serbia-rocky-horor-porno-show?page=5&quicktabs_1=1)
17:00:59	23883/23883	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:57%20GMT	http://zakulturnepolitike.net/blog/marin-malesevic?page=7	./zakulturnepolitike.net/blog/marin-malesevic/index7.html	(from http://zakulturnepolitike.net/blog/marin-malesevic?page=6)
17:01:01	23541/23541	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:00:59%20GMT	http://zakulturnepolitike.net/blog/marin-malesevic?page=6&quicktabs_1=0	./zakulturnepolitike.net/blog/marin-malesevic/index6-2.html	(from http://zakulturnepolitike.net/blog/marin-malesevic?page=5&quicktabs_1=0)
17:01:01	23541/23541	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:00%20GMT	http://zakulturnepolitike.net/blog/marin-malesevic?page=6&quicktabs_1=1	./zakulturnepolitike.net/blog/marin-malesevic/index6-3.html	(from http://zakulturnepolitike.net/blog/marin-malesevic?page=5&quicktabs_1=1)
17:01:03	23543/23543	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:01%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/21%2523comment-form	./zakulturnepolitike.net/user/login/index7-93.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/21%2523comment-form)
17:01:03	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:02%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/21%2523comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index6-170.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/21%2523comment-form&quicktabs_1=0)
17:01:05	23105/23105	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:03%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/21	./zakulturnepolitike.net/user/login/index5-262.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/21)
17:01:05	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:04%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/21&quicktabs_1=0	./zakulturnepolitike.net/user/login/index4-313.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/21&quicktabs_1=0)
17:01:07	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:05%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/21&quicktabs_1=1	./zakulturnepolitike.net/user/login/index4-314.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/21&quicktabs_1=1)
17:01:07	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:06%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/21%2523comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index6-171.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/21%2523comment-form&quicktabs_1=1)
17:01:09	31628/31628	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:07%20GMT	http://zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika?page=7	./zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika/index7.html	(from http://zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika?page=6)
17:01:11	31286/31286	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:08%20GMT	http://zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika?page=6&quicktabs_1=0	./zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika/index6-2.html	(from http://zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika?page=5&quicktabs_1=0)
17:01:13	31286/31286	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:09%20GMT	http://zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika?page=6&quicktabs_1=1	./zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika/index6-3.html	(from http://zakulturnepolitike.net/maja-solar-trzisna-kulturna-politika-versus-emancipovana-kulturna-politika?page=5&quicktabs_1=1)
17:01:15	25330/25330	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:11%20GMT	http://zakulturnepolitike.net/blog/maja-solar?page=7	./zakulturnepolitike.net/blog/maja-solar/index7.html	(from http://zakulturnepolitike.net/blog/maja-solar?page=6)
17:01:17	24988/24988	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:13%20GMT	http://zakulturnepolitike.net/blog/maja-solar?page=6&quicktabs_1=0	./zakulturnepolitike.net/blog/maja-solar/index6-2.html	(from http://zakulturnepolitike.net/blog/maja-solar?page=5&quicktabs_1=0)
17:01:19	24988/24988	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:15%20GMT	http://zakulturnepolitike.net/blog/maja-solar?page=6&quicktabs_1=1	./zakulturnepolitike.net/blog/maja-solar/index6-3.html	(from http://zakulturnepolitike.net/blog/maja-solar?page=5&quicktabs_1=1)
17:01:19	23543/23543	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:17%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/17%2523comment-form	./zakulturnepolitike.net/user/login/index7-94.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/17%2523comment-form)
17:01:21	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:19%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/17%2523comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index6-172.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/17%2523comment-form&quicktabs_1=0)
17:01:21	23105/23105	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:20%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/17	./zakulturnepolitike.net/user/login/index5-263.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/17)
17:01:23	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:21%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/17&quicktabs_1=0	./zakulturnepolitike.net/user/login/index4-315.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/17&quicktabs_1=0)
17:01:23	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:22%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/17&quicktabs_1=1	./zakulturnepolitike.net/user/login/index4-316.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/17&quicktabs_1=1)
17:01:25	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:23%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/17%2523comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index6-173.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/17%2523comment-form&quicktabs_1=1)
17:01:27	32495/32495	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:24%20GMT	http://zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit?page=7	./zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit/index7.html	(from http://zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit?page=6)
17:01:29	32153/32153	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:25%20GMT	http://zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit?page=6&quicktabs_1=0	./zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit/index6-2.html	(from http://zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit?page=5&quicktabs_1=0)
17:01:31	32153/32153	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:27%20GMT	http://zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit?page=6&quicktabs_1=1	./zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit/index6-3.html	(from http://zakulturnepolitike.net/marko-cvejic-nevaspitani-m-lalic-i-imperija-exit?page=5&quicktabs_1=1)
17:01:31	23908/23908	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:29%20GMT	http://zakulturnepolitike.net/blog/marko-cvejic?page=7	./zakulturnepolitike.net/blog/marko-cvejic/index7.html	(from http://zakulturnepolitike.net/blog/marko-cvejic?page=6)
17:01:33	23566/23566	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:31%20GMT	http://zakulturnepolitike.net/blog/marko-cvejic?page=6&quicktabs_1=0	./zakulturnepolitike.net/blog/marko-cvejic/index6-2.html	(from http://zakulturnepolitike.net/blog/marko-cvejic?page=5&quicktabs_1=0)
17:01:35	23566/23566	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:32%20GMT	http://zakulturnepolitike.net/blog/marko-cvejic?page=6&quicktabs_1=1	./zakulturnepolitike.net/blog/marko-cvejic/index6-3.html	(from http://zakulturnepolitike.net/blog/marko-cvejic?page=5&quicktabs_1=1)
17:01:35	23543/23543	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:33%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/16%2523comment-form	./zakulturnepolitike.net/user/login/index7-95.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/16%2523comment-form)
17:01:37	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:35%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/16%2523comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index6-174.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/16%2523comment-form&quicktabs_1=0)
17:01:37	23105/23105	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:36%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/16	./zakulturnepolitike.net/user/login/index5-264.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/16)
17:01:39	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:37%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/16&quicktabs_1=0	./zakulturnepolitike.net/user/login/index4-317.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/16&quicktabs_1=0)
17:01:39	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:38%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/16&quicktabs_1=1	./zakulturnepolitike.net/user/login/index4-318.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/16&quicktabs_1=1)
17:01:41	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:39%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/16%2523comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index6-175.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/16%2523comment-form&quicktabs_1=1)
17:01:43	27906/27906	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:40%20GMT	http://zakulturnepolitike.net/kristian-lukic-prenapregnutost?page=7	./zakulturnepolitike.net/kristian-lukic-prenapregnutost/index7.html	(from http://zakulturnepolitike.net/kristian-lukic-prenapregnutost?page=6)
17:01:45	27564/27564	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:41%20GMT	http://zakulturnepolitike.net/kristian-lukic-prenapregnutost?page=6&quicktabs_1=0	./zakulturnepolitike.net/kristian-lukic-prenapregnutost/index6-2.html	(from http://zakulturnepolitike.net/kristian-lukic-prenapregnutost?page=5&quicktabs_1=0)
17:01:47	27564/27564	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:43%20GMT	http://zakulturnepolitike.net/kristian-lukic-prenapregnutost?page=6&quicktabs_1=1	./zakulturnepolitike.net/kristian-lukic-prenapregnutost/index6-3.html	(from http://zakulturnepolitike.net/kristian-lukic-prenapregnutost?page=5&quicktabs_1=1)
17:01:47	23741/23741	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:45%20GMT	http://zakulturnepolitike.net/blog/kristian-lukic?page=7	./zakulturnepolitike.net/blog/kristian-lukic/index7.html	(from http://zakulturnepolitike.net/blog/kristian-lukic?page=6)
17:01:49	23399/23399	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:47%20GMT	http://zakulturnepolitike.net/blog/kristian-lukic?page=6&quicktabs_1=0	./zakulturnepolitike.net/blog/kristian-lukic/index6-2.html	(from http://zakulturnepolitike.net/blog/kristian-lukic?page=5&quicktabs_1=0)
17:01:49	23399/23399	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:48%20GMT	http://zakulturnepolitike.net/blog/kristian-lukic?page=6&quicktabs_1=1	./zakulturnepolitike.net/blog/kristian-lukic/index6-3.html	(from http://zakulturnepolitike.net/blog/kristian-lukic?page=5&quicktabs_1=1)
17:01:51	23543/23543	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:49%20GMT	http://zakulturnepolitike.net/user/login?page=7&destination=comment/reply/15%2523comment-form	./zakulturnepolitike.net/user/login/index7-96.html	(from http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/15%2523comment-form)
17:01:51	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:50%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/15%2523comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index6-176.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/15%2523comment-form&quicktabs_1=0)
17:01:53	23105/23105	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:51%20GMT	http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/15	./zakulturnepolitike.net/user/login/index5-265.html	(from http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/15)
17:01:53	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:52%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/15&quicktabs_1=0	./zakulturnepolitike.net/user/login/index4-319.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/15&quicktabs_1=0)
17:01:55	23598/23598	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:53%20GMT	http://zakulturnepolitike.net/user/login?page=4&destination=comment/reply/15&quicktabs_1=1	./zakulturnepolitike.net/user/login/index4-320.html	(from http://zakulturnepolitike.net/user/login?page=3&destination=comment/reply/15&quicktabs_1=1)
17:01:55	23219/23219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:54%20GMT	http://zakulturnepolitike.net/user/login?page=6&destination=comment/reply/15%2523comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index6-177.html	(from http://zakulturnepolitike.net/user/login?page=5&destination=comment/reply/15%2523comment-form&quicktabs_1=1)
17:01:57	24263/24263	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:55%20GMT	http://zakulturnepolitike.net/demant-miroslava-mogorovica-i-sabolca-tolnaija-povodom-otvorenog-pisma-ivana-lalica?page=7	./zakulturnepolitike.net/demant-miroslava-mogorovica-i-sabolca-tolnaija-povodom-otvorenog-pisma-ivana-lalica/index7.html	(from http://zakulturnepolitike.net/demant-miroslava-mogorovica-i-sabolca-tolnaija-povodom-otvorenog-pisma-ivana-lalica?page=6)
17:01:57	23921/23921	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2016:01:56%20GMT	http://zakulturnepolitike.net/demant-miroslava-mogorovica-i-sabolca-tolnaija-povodom-otvorenog-pisma-ivana-lalica?page=6&quicktabs_1=0	./zakulturnepolitike.net/demant-miroslava-mogorovica-i-sabolca-tolnaija-povodom-otvorenog-pisma-ivana-lalica/index6-2.html	(from http://zakulturnepolitike.net/demant-miroslava-mogorovica-i-sabolca-tolnaija-povodom-otvorenog-pisma-ivana-lalica?page=5&quicktabs_1=0)
